timestamp,acc_x,acc_y,acc_z
14720,10.21845,-0.179565,0.265756
14740,10.23042,-0.246603,0.220267
14760,10.24,-0.205901,0.294487
14780,10.20888,-0.208296,0.21069
14800,10.23521,-0.196325,0.270545
14820,10.24479,-0.227449,0.220267
14840,10.24,-0.179565,0.251391
14860,10.21606,-0.229843,0.21069
14880,10.24958,-0.234632,0.294487
14900,10.22085,-0.21069,0.25618
14920,10.20169,-0.174777,0.25618
14940,10.22324,-0.232238,0.244209
14960,10.24479,-0.220267,0.25618
14980,10.23042,-0.179565,0.232238
15000,10.24958,-0.229843,0.237026
15020,10.25676,-0.25618,0.23942
15040,10.22803,-0.167594,0.280122
15060,10.21845,-0.246603,0.244209
15080,10.24,-0.213084,0.272939
15100,10.20409,-0.213084,0.201113
15120,10.21366,-0.160412,0.244209
15140,10.24,-0.246603,0.225055
15160,10.23042,-0.186748,0.270545
15180,10.23042,-0.21069,0.248997
15200,10.24479,-0.213084,0.268151
15220,10.23761,-0.229843,0.203507
15240,10.20409,-0.174777,0.227449
15260,10.20888,-0.203507,0.246603
15280,10.24239,-0.234632,0.258574
15300,10.20648,-0.184354,0.258574
15320,10.23761,-0.220267,0.248997
15340,10.24958,-0.220267,0.277727
15360,10.23282,-0.244209,0.268151
15380,10.19451,-0.198719,0.265756
15400,10.23761,-0.268151,0.258574
15420,10.23282,-0.215478,0.277727
15440,10.21606,-0.215478,0.232238
15460,10.21845,-0.189142,0.265756
15480,10.23282,-0.248997,0.232238
15500,10.22803,-0.155623,0.263362
15520,10.23521,-0.225055,0.217872
15540,10.23042,-0.220267,0.263362
15560,10.22803,-0.244209,0.237026
15580,10.22564,-0.213084,0.275333
15600,10.23042,-0.23942,0.229843
15620,10.22803,-0.205901,0.265756
15640,10.21845,-0.208296,0.23942
15660,10.23761,-0.205901,0.227449
15680,10.25437,-0.23942,0.251391
15700,10.23042,-0.203507,0.237026
15720,10.22324,-0.19393,0.265756
15740,10.26155,-0.232238,0.268151
15760,10.24239,-0.196325,0.265756
15780,10.24479,-0.21069,0.213084
15800,10.24239,-0.215478,0.248997
15820,10.25197,-0.241814,0.229843
15840,10.19691,-0.186748,0.258574
15860,10.22803,-0.237026,0.213084
15880,10.23042,-0.198719,0.277727
15900,10.21366,-0.227449,0.220267
15920,10.21606,-0.150835,0.260968
15940,10.22564,-0.246603,0.232238
15960,10.25197,-0.191536,0.280122
15980,10.21845,-0.203507,0.232238
16000,10.21845,-0.198719,0.260968
16020,10.26155,-0.220267,0.260968
16040,10.25437,-0.263362,0.21069
16060,10.20409,-0.172383,0.31364
16080,10.23042,-0.237026,0.225055
16100,10.23042,-0.21069,0.294487
16120,10.21366,-0.213084,0.229843
16140,10.20648,-0.179565,0.25618
16160,10.23761,-0.234632,0.227449
16180,10.22564,-0.196325,0.292093
16200,10.23761,-0.205901,0.234632
16220,10.23282,-0.21069,0.246603
16240,10.23761,-0.232238,0.248997
16260,10.23282,-0.184354,0.270545
16280,10.21127,-0.23942,0.237026
16300,10.24479,-0.23942,0.246603
16320,10.22324,-0.205901,0.232238
16340,10.21366,-0.208296,0.23942
16360,10.22324,-0.205901,0.244209
16380,10.26634,-0.241814,0.258574
16400,10.23282,-0.189142,0.275333
16420,10.24479,-0.241814,0.229843
16440,10.24479,-0.225055,0.260968
16460,10.24239,-0.25618,0.232238
16480,10.22564,-0.167594,0.28491
16500,10.23761,-0.215478,0.229843
16520,10.22803,-0.21069,0.260968
16540,10.22085,-0.21069,0.215478
16560,10.21606,-0.162806,0.28491
16580,10.24239,-0.234632,0.227449
16600,10.24239,-0.227449,0.227449
16620,10.24,-0.215478,0.227449
16640,10.24239,-0.191536,0.28491
16660,10.22085,-0.23942,0.225055
16680,10.22564,-0.201113,0.23942
16700,10.18972,-0.198719,0.220267
16720,10.20169,-0.21069,0.246603
16740,10.23042,-0.222661,0.244209
16760,10.22803,-0.196325,0.260968
16780,10.21845,-0.189142,0.258574
16800,10.26155,-0.251391,0.258574
16820,10.24479,-0.213084,0.246603
16840,10.24479,-0.215478,0.225055
16860,10.23521,-0.203507,0.270545
16880,10.25437,-0.280122,0.237026
16900,10.22564,-0.186748,0.258574
16920,10.21845,-0.222661,0.227449
16940,10.24958,-0.217872,0.258574
16960,10.23282,-0.232238,0.220267
16980,10.23042,-0.169988,0.265756
17000,10.22803,-0.229843,0.232238
17020,10.21366,-0.225055,0.241814
17040,10.21127,-0.181959,0.296881
17060,10.23282,-0.248997,0.241814
17080,10.24958,-0.177171,0.265756
17100,10.23042,-0.229843,0.237026
17120,10.22564,-0.220267,0.28491
17140,10.24718,-0.258574,0.253785
17160,10.23761,-0.179565,0.272939
17180,10.22324,-0.234632,0.232238
17200,10.23761,-0.205901,0.28491
17220,10.23042,-0.220267,0.191536
17240,10.21366,-0.196325,0.23942
17260,10.23282,-0.237026,0.265756
17280,10.24479,-0.215478,0.234632
17300,10.21127,-0.203507,0.229843
17320,10.22324,-0.237026,0.248997
17340,10.25676,-0.215478,0.248997
17360,10.24958,-0.234632,0.234632
17380,10.22564,-0.181959,0.258574
17400,10.24239,-0.277727,0.251391
17420,10.23761,-0.203507,0.246603
17440,10.23282,-0.215478,0.201113
17460,10.21366,-0.196325,0.268151
17480,10.23521,-0.251391,0.227449
17500,10.22324,-0.155623,0.272939
17520,10.22324,-0.246603,0.265756
17540,10.25437,-0.213084,0.263362
17560,10.22324,-0.222661,0.234632
17580,10.21845,-0.208296,0.265756
17600,10.22085,-0.25618,0.234632
17620,10.22324,-0.213084,0.292093
17640,10.21606,-0.203507,0.232238
17660,10.24718,-0.237026,0.244209
17680,10.24479,-0.222661,0.25618
17700,10.21845,-0.205901,0.25618
17720,10.22085,-0.232238,0.241814
17740,10.24958,-0.248997,0.237026
17760,10.22564,-0.184354,0.270545
17780,10.23761,-0.25618,0.25618
17800,10.25197,-0.227449,0.292093
17820,10.24,-0.208296,0.227449
17840,10.21606,-0.177171,0.258574
17860,10.24239,-0.282516,0.205901
17880,10.23521,-0.1652,0.277727
17900,10.20169,-0.213084,0.227449
17920,10.23521,-0.205901,0.263362
17940,10.21606,-0.229843,0.225055
17960,10.24239,-0.203507,0.253785
17980,10.22564,-0.225055,0.234632
18000,10.21606,-0.198719,0.251391
18020,10.24,-0.251391,0.25618
18040,10.23042,-0.213084,0.263362
18060,10.24479,-0.217872,0.23942
18080,10.25915,-0.227449,0.277727
18100,10.24958,-0.248997,0.203507
18120,10.21606,-0.172383,0.23942
18140,10.24,-0.253785,0.232238
18160,10.24239,-0.198719,0.263362
18180,10.21127,-0.191536,0.246603
18200,10.24718,-0.201113,0.282516
18220,10.22564,-0.234632,0.232238
18240,10.24239,-0.169988,0.253785
18260,10.23761,-0.227449,0.229843
18280,10.22803,-0.222661,0.241814
18300,10.20648,-0.225055,0.241814
18320,10.21606,-0.19393,0.258574
18340,10.23042,-0.225055,0.237026
18360,10.23521,-0.217872,0.23942
18380,10.24,-0.184354,0.222661
18400,10.24479,-0.237026,0.244209
18420,10.24,-0.203507,0.263362
18440,10.21606,-0.208296,0.229843
18460,10.24,-0.198719,0.292093
18480,10.22803,-0.270545,0.220267
18500,10.22564,-0.179565,0.275333
18520,10.22564,-0.234632,0.251391
18540,10.24718,-0.208296,0.263362
18560,10.21606,-0.220267,0.21069
18580,10.24479,-0.184354,0.270545
18600,10.24958,-0.251391,0.184354
18620,10.23761,-0.21069,0.263362
18640,10.24718,-0.205901,0.237026
18660,10.23761,-0.222661,0.268151
18680,10.23761,-0.198719,0.215478
18700,10.20648,-0.172383,0.258574
18720,10.21366,-0.220267,0.241814
18740,10.23042,-0.208296,0.277727
18760,10.21606,-0.186748,0.253785
18780,10.24,-0.229843,0.251391
18800,10.26394,-0.227449,0.296881
18820,10.22324,-0.217872,0.220267
18840,10.21127,-0.21069,0.263362
18860,10.24239,-0.287304,0.260968
18880,10.23042,-0.201113,0.277727
18900,10.23521,-0.244209,0.213084
18920,10.24479,-0.205901,0.275333
18940,10.21366,-0.213084,0.21069
18960,10.22564,-0.186748,0.258574
18980,10.24958,-0.251391,0.229843
19000,10.24479,-0.201113,0.277727
19020,10.23042,-0.234632,0.237026
19040,10.21127,-0.189142,0.23942
19060,10.23042,-0.225055,0.265756
19080,10.23761,-0.215478,0.253785
19100,10.23042,-0.225055,0.241814
19120,10.23282,-0.196325,0.260968
19140,10.23282,-0.268151,0.227449
19160,10.22803,-0.198719,0.282516
19180,10.22564,-0.244209,0.229843
19200,10.23761,-0.201113,0.263362
19220,10.23282,-0.244209,0.232238
19240,10.22324,-0.184354,0.277727
19260,10.22803,-0.232238,0.208296
19280,10.23521,-0.215478,0.280122
19300,10.21845,-0.196325,0.237026
19320,10.21606,-0.19393,0.280122
19340,10.22085,-0.265756,0.251391
19360,10.22803,-0.208296,0.258574
19380,10.19691,-0.215478,0.244209
19400,10.23761,-0.217872,0.263362
19420,10.24239,-0.208296,0.23942
19440,10.22564,-0.191536,0.244209
19460,10.23761,-0.203507,0.232238
19480,10.26394,-0.265756,0.229843
19500,10.24,-0.19393,0.28491
19520,10.21845,-0.217872,0.222661
19540,10.24239,-0.220267,0.272939
19560,10.22564,-0.258574,0.225055
19580,10.20888,-0.167594,0.268151
19600,10.23521,-0.225055,0.23942
19620,10.24239,-0.220267,0.270545
19640,10.21845,-0.237026,0.229843
19660,10.23042,-0.179565,0.282516
19680,10.23761,-0.232238,0.203507
19700,10.23521,-0.203507,0.275333
19720,10.21127,-0.227449,0.25618
19740,10.21845,-0.203507,0.277727
19760,10.22564,-0.253785,0.237026
19780,10.22324,-0.198719,0.246603
19800,10.21127,-0.19393,0.229843
19820,10.23282,-0.196325,0.220267
19840,10.23761,-0.222661,0.270545
19860,10.23521,-0.196325,0.232238
19880,10.21845,-0.201113,0.248997
19900,10.25197,-0.244209,0.25618
19920,10.25437,-0.205901,0.263362
19940,10.23042,-0.225055,0.229843
19960,10.22803,-0.205901,0.258574
19980,10.25676,-0.272939,0.248997
20000,10.22324,-0.19393,0.265756
20020,10.21127,-0.184354,0.258574
20040,10.22803,-0.234632,0.275333
20060,10.22803,-0.217872,0.222661
20080,10.20648,-0.186748,0.263362
20100,10.23282,-0.232238,0.25618
20120,10.22085,-0.208296,0.25618
20140,10.24239,-0.222661,0.263362
20160,10.22803,-0.177171,0.23942
20180,10.23042,-0.25618,0.220267
20200,10.24958,-0.225055,0.282516
20220,10.23282,-0.201113,0.215478
20240,10.23282,-0.172383,0.265756
20260,10.25676,-0.25618,0.198719
20280,10.22803,-0.186748,0.270545
20300,10.23282,-0.229843,0.220267
20320,10.24958,-0.196325,0.282516
20340,10.24479,-0.253785,0.222661
20360,10.24479,-0.181959,0.292093
20380,10.21845,-0.227449,0.232238
20400,10.25915,-0.213084,0.260968
20420,10.24718,-0.260968,0.246603
20440,10.21366,-0.181959,0.251391
20460,10.21366,-0.215478,0.253785
20480,10.23761,-0.237026,0.260968
20500,10.23282,-0.21069,0.241814
20520,10.21606,-0.217872,0.232238
20540,10.23761,-0.227449,0.251391
20560,10.25437,-0.260968,0.220267
20580,10.22324,-0.179565,0.282516
20600,10.22564,-0.234632,0.213084
20620,10.23042,-0.217872,0.287304
20640,10.23282,-0.241814,0.248997
20660,10.22324,-0.179565,0.258574
20680,10.22324,-0.241814,0.237026
20700,10.22085,-0.21069,0.275333
20720,10.21366,-0.227449,0.208296
20740,10.23282,-0.148441,0.268151
20760,10.21606,-0.246603,0.234632
20780,10.22564,-0.213084,0.260968
20800,10.21606,-0.203507,0.260968
20820,10.23282,-0.189142,0.246603
20840,10.22564,-0.244209,0.232238
20860,10.22564,-0.205901,0.263362
20880,10.21366,-0.213084,0.21069
20900,10.22085,-0.232238,0.275333
20920,10.23042,-0.217872,0.272939
20940,10.23521,-0.201113,0.241814
20960,10.22564,-0.181959,0.253785
20980,10.24718,-0.237026,0.237026
21000,10.24479,-0.217872,0.237026
21020,10.21606,-0.205901,0.251391
21040,10.22085,-0.201113,0.251391
21060,10.24,-0.205901,0.244209
21080,10.24239,-0.25618,0.217872
21100,10.21366,-0.196325,0.270545
21120,10.23042,-0.237026,0.25618
21140,10.24,-0.222661,0.277727
21160,10.24479,-0.268151,0.237026
21180,10.21845,-0.179565,0.287304
21200,10.22803,-0.232238,0.237026
21220,10.24958,-0.208296,0.287304
21240,10.21366,-0.222661,0.205901
21260,10.23761,-0.181959,0.258574
21280,10.25197,-0.251391,0.222661
21300,10.25676,-0.196325,0.265756
21320,10.22564,-0.201113,0.222661
21340,10.22564,-0.217872,0.280122
21360,10.23761,-0.248997,0.241814
21380,10.20648,-0.19393,0.268151
21400,10.19212,-0.201113,0.23942
21420,10.23761,-0.246603,0.246603
21440,10.23042,-0.198719,0.25618
21460,10.24239,-0.205901,0.229843
21480,10.24479,-0.208296,0.275333
21500,10.25676,-0.263362,0.241814
21520,10.21845,-0.208296,0.258574
21540,10.23521,-0.205901,0.234632
21560,10.23761,-0.215478,0.268151
21580,10.24239,-0.260968,0.23942
21600,10.22085,-0.169988,0.268151
21620,10.21845,-0.217872,0.191536
21640,10.24,-0.21069,0.280122
21660,10.22085,-0.222661,0.234632
21680,10.1993,-0.169988,0.268151
21700,10.24479,-0.241814,0.215478
21720,10.24958,-0.213084,0.268151
21740,10.21366,-0.198719,0.248997
21760,10.22324,-0.186748,0.251391
21780,10.24718,-0.237026,0.208296
21800,10.23282,-0.213084,0.258574
21820,10.21606,-0.198719,0.213084
21840,10.20888,-0.222661,0.265756
21860,10.22324,-0.225055,0.244209
21880,10.22564,-0.205901,0.227449
21900,10.24718,-0.205901,0.25618
21920,10.25676,-0.248997,0.241814
21940,10.22085,-0.225055,0.277727
21960,10.21845,-0.234632,0.23942
21980,10.23042,-0.215478,0.268151
22000,10.24,-0.246603,0.225055
22020,10.22564,-0.246603,0.253785
22040,10.23282,-0.203507,0.265756
22060,10.24,-0.246603,0.25618
22080,10.24479,-0.213084,0.292093
22100,10.22803,-0.189142,0.229843
22120,10.23761,-0.184354,0.260968
22140,10.25437,-0.253785,0.215478
22160,10.21366,-0.160412,0.272939
22180,10.22085,-0.222661,0.225055
22200,10.24,-0.189142,0.258574
22220,10.24479,-0.232238,0.21069
22240,10.21606,-0.172383,0.260968
22260,10.23282,-0.246603,0.225055
22280,10.23282,-0.21069,0.260968
22300,10.23282,-0.205901,0.229843
22320,10.23521,-0.205901,0.296881
22340,10.24,-0.232238,0.260968
22360,10.22564,-0.222661,0.277727
22380,10.22803,-0.162806,0.248997
22400,10.24718,-0.225055,0.241814
22420,10.24,-0.222661,0.260968
22440,10.23042,-0.21069,0.229843
22460,10.21606,-0.196325,0.280122
22480,10.25437,-0.268151,0.23942
22500,10.23282,-0.215478,0.270545
22520,10.21366,-0.208296,0.225055
22540,10.22085,-0.189142,0.28491
22560,10.21845,-0.263362,0.265756
22580,10.23042,-0.174777,0.265756
22600,10.21606,-0.220267,0.229843
22620,10.25197,-0.213084,0.292093
22640,10.23521,-0.234632,0.234632
22660,10.22324,-0.177171,0.244209
22680,10.24,-0.229843,0.229843
22700,10.22324,-0.225055,0.258574
22720,10.22564,-0.21069,0.25618
22740,10.20409,-0.19393,0.253785
22760,10.23761,-0.227449,0.234632
22780,10.24718,-0.203507,0.258574
22800,10.20169,-0.179565,0.234632
22820,10.24,-0.241814,0.270545
22840,10.24,-0.217872,0.270545
22860,10.22085,-0.220267,0.263362
22880,10.24718,-0.222661,0.248997
22900,10.24718,-0.248997,0.251391
22920,10.22324,-0.177171,0.253785
22940,10.24479,-0.229843,0.229843
22960,10.22085,-0.215478,0.23942
22980,10.22085,-0.21069,0.217872
23000,10.21845,-0.177171,0.28491
23020,10.22564,-0.203507,0.289698
23040,10.22085,-0.23942,0.222661
23060,10.24,-0.179565,0.253785
23080,10.21606,-0.220267,0.227449
23100,10.25197,-0.217872,0.251391
23120,10.21366,-0.186748,0.241814
23140,10.24,-0.208296,0.248997
23160,10.24239,-0.234632,0.263362
23180,10.23282,-0.23942,0.220267
23200,10.21127,-0.198719,0.268151
23220,10.24479,-0.258574,0.237026
23240,10.21606,-0.201113,0.289698
23260,10.20409,-0.225055,0.241814
23280,10.22085,-0.191536,0.275333
23300,10.23282,-0.227449,0.217872
23320,10.21366,-0.179565,0.263362
23340,10.22085,-0.246603,0.203507
23360,10.26394,-0.232238,0.268151
23380,10.23282,-0.217872,0.220267
23400,10.24,-0.196325,0.25618
23420,10.24,-0.225055,0.241814
23440,10.23761,-0.198719,0.280122
23460,10.19212,-0.201113,0.244209
23480,10.24958,-0.234632,0.277727
23500,10.21366,-0.191536,0.265756
23520,10.22324,-0.21069,0.241814
23540,10.24,-0.220267,0.25618
23560,10.24718,-0.232238,0.237026
23580,10.22564,-0.203507,0.272939
23600,10.25437,-0.270545,0.227449
23620,10.22803,-0.21069,0.277727
23640,10.23761,-0.208296,0.232238
23660,10.23282,-0.21069,0.248997
23680,10.23282,-0.229843,0.246603
23700,10.21127,-0.174777,0.275333
23720,10.21845,-0.246603,0.217872
23740,10.23761,-0.220267,0.280122
23760,10.20409,-0.237026,0.213084
23780,10.21366,-0.215478,0.28491
23800,10.21606,-0.21069,0.229843
23820,10.22564,-0.189142,0.251391
23840,10.22085,-0.222661,0.23942
23860,10.24,-0.21069,0.246603
23880,10.19691,-0.191536,0.25618
23900,10.23761,-0.25618,0.23942
23920,10.23761,-0.184354,0.23942
23940,10.24,-0.232238,0.25618
23960,10.24239,-0.203507,0.263362
23980,10.23282,-0.234632,0.241814
24000,10.20648,-0.174777,0.25618
24020,10.20888,-0.205901,0.251391
24040,10.22085,-0.215478,0.232238
24060,10.23521,-0.189142,0.292093
24080,10.23042,-0.241814,0.225055
24100,10.22324,-0.184354,0.287304
24120,10.22564,-0.213084,0.241814
24140,10.24958,-0.220267,0.25618
24160,10.22564,-0.208296,0.23942
24180,10.20888,-0.181959,0.25618
24200,10.21606,-0.237026,0.246603
24220,10.23521,-0.220267,0.251391
24240,10.22564,-0.181959,0.241814
24260,10.24,-0.237026,0.217872
24280,10.23042,-0.203507,0.277727
24300,10.23042,-0.220267,0.227449
24320,10.23282,-0.222661,0.258574
24340,10.23282,-0.246603,0.248997
24360,10.20169,-0.174777,0.248997
24380,10.20409,-0.220267,0.215478
24400,10.24479,-0.208296,0.277727
24420,10.22324,-0.213084,0.215478
24440,10.23761,-0.186748,0.272939
24460,10.23282,-0.263362,0.263362
24480,10.23282,-0.186748,0.292093
24500,10.22564,-0.225055,0.237026
24520,10.25437,-0.237026,0.260968
24540,10.22564,-0.205901,0.237026
24560,10.23761,-0.181959,0.251391
24580,10.22085,-0.222661,0.25618
24600,10.24479,-0.184354,0.258574
24620,10.23282,-0.205901,0.258574
24640,10.25197,-0.253785,0.25618
24660,10.23042,-0.217872,0.277727
24680,10.24239,-0.225055,0.237026
24700,10.24479,-0.225055,0.260968
24720,10.24,-0.241814,0.244209
24740,10.20409,-0.184354,0.268151
24760,10.22564,-0.23942,0.203507
24780,10.23761,-0.196325,0.282516
24800,10.21606,-0.196325,0.217872
24820,10.23761,-0.196325,0.253785
24840,10.22564,-0.241814,0.203507
24860,10.21366,-0.191536,0.265756
24880,10.20888,-0.237026,0.232238
24900,10.24479,-0.229843,0.25618
24920,10.21606,-0.205901,0.248997
24940,10.21127,-0.198719,0.258574
24960,10.22803,-0.222661,0.282516
24980,10.22803,-0.198719,0.234632
25000,10.22324,-0.198719,0.260968
25020,10.21127,-0.196325,0.203507
25040,10.23761,-0.237026,0.246603
25060,10.23042,-0.225055,0.227449
25080,10.24239,-0.177171,0.23942
25100,10.24,-0.227449,0.232238
25120,10.23282,-0.213084,0.25618
25140,10.22324,-0.181959,0.248997
25160,10.24,-0.246603,0.237026
25180,10.25676,-0.225055,0.23942
25200,10.22564,-0.201113,0.263362
25220,10.23042,-0.191536,0.296881
25240,10.25437,-0.244209,0.258574
25260,10.21127,-0.184354,0.268151
25280,10.22324,-0.222661,0.213084
25300,10.23282,-0.201113,0.265756
25320,10.20888,-0.222661,0.203507
25340,10.21606,-0.179565,0.25618
25360,10.22085,-0.241814,0.248997
25380,10.22085,-0.208296,0.277727
25400,10.23282,-0.215478,0.227449
25420,10.23521,-0.215478,0.287304
25440,10.24479,-0.234632,0.260968
25460,10.24,-0.181959,0.248997
25480,10.23042,-0.215478,0.234632
25500,10.25437,-0.234632,0.237026
25520,10.22324,-0.198719,0.237026
25540,10.24718,-0.208296,0.251391
25560,10.23521,-0.229843,0.263362
25580,10.23521,-0.241814,0.222661
25600,10.21845,-0.186748,0.244209
25620,10.23042,-0.268151,0.232238
25640,10.22324,-0.208296,0.263362
25660,10.22085,-0.215478,0.234632
25680,10.22803,-0.191536,0.263362
25700,10.21845,-0.23942,0.25618
25720,10.21606,-0.167594,0.258574
25740,10.22564,-0.237026,0.244209
25760,10.25197,-0.232238,0.25618
25780,10.23761,-0.225055,0.229843
25800,10.21366,-0.189142,0.260968
25820,10.22803,-0.241814,0.248997
25840,10.21366,-0.203507,0.251391
25860,10.20409,-0.196325,0.237026
25880,10.23521,-0.208296,0.244209
25900,10.23042,-0.213084,0.225055
25920,10.23761,-0.191536,0.232238
25940,10.23761,-0.213084,0.258574
25960,10.25197,-0.251391,0.263362
25980,10.24,-0.179565,0.253785
26000,10.24718,-0.253785,0.23942
26020,10.23521,-0.205901,0.222661
26040,10.24718,-0.203507,0.263362
26060,10.23282,-0.217872,0.234632
26080,10.23042,-0.217872,0.260968
26100,10.25915,-0.253785,0.232238
26120,10.22803,-0.184354,0.292093
26140,10.20409,-0.234632,0.244209
26160,10.23761,-0.196325,0.301669
26180,10.22085,-0.220267,0.227449
26200,10.22564,-0.174777,0.272939
26220,10.23761,-0.225055,0.21069
26240,10.23282,-0.201113,0.280122
26260,10.20648,-0.215478,0.232238
26280,10.23282,-0.215478,0.237026
26300,10.23042,-0.237026,0.23942
26320,10.23042,-0.189142,0.244209
